loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2020-03-19 17:49:57.669 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.56502004167,0.1120758056640625,-0.14898681640625,-0.9200897216796875,36036.544924875,0.351696934670385,0.1156943822530161,0.1078646755689833,-0.1313770860433578,0.1622013002634048,-0.07336375862360001,-0.01141630113124847,-0.02424268424510956,0.02303403615951538,XArbitraryZVertical,0.04288645664952934,0.06625534156714954,0.1774655374501768,0.980957164693943,0.1147655695676804,-0.1076556369662285,-0.9875419735908508,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
2020-03-19 17:49:57.689 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.58511504167,0.1192779541015625,-0.1830902099609375,-0.8123931884765625,36036.56502004167,0.3504547340218661,0.1191864276801805,0.1038648475888737,-0.2907987236976624,0.182376354932785,-0.10076043009758,-0.008810833096504211,-0.04123580455780029,0.05098575353622437,XArbitraryZVertical,0.04065460215822993,0.06760022439316754,0.1768322167075248,0.981074732276727,0.1182636544108391,-0.1036782041192055,-0.9875548481941223,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
2020-03-19 17:49:57.709 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.60521004167,0.1284027099609375,-0.3090972900390625,-0.631378173828125,36036.58511504167,0.3494589542640273,0.1236889303365463,0.09472496518796385,-0.611855149269104,0.2807309329509735,-0.1265572607517242,-0.005479022860527039,-0.08284700661897659,0.1386532187461853,XArbitraryZVertical,0.0358025051056568,0.06901049697234057,0.1761964251262852,0.9812800035493937,0.1228206977248192,-0.09458336979150772,-0.9879114627838135,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
2020-03-19 17:49:57.729 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.62530504167,0.1711578369140625,-0.4460296630859375,-0.407196044921875,36036.60521004167,0.349557496744253,0.1315019602083596,0.07879525464937151,-0.9949155449867249,0.4831686913967133,0.1260271817445755,-0.02661928534507751,-0.1683270186185837,0.2988981604576111,XArbitraryZVertical,0.02728720465279809,0.07148670540185943,0.1759283400865783,0.981424625318975,0.1307164430618286,-0.07871374487876892,-0.9882901310920715,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
2020-03-19 17:49:57.749 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.64540004167,0.0932464599609375,-0.458221435546875,-0.1769256591796875,36036.62530504167,0.3659603453169461,0.1393518223123511,0.05432658431945847,-1.761151552200317,0.505486011505127,1.092565774917603,0.05648066103458405,-0.3993903696537018,0.5127253532409668,XArbitraryZVertical,0.01397838195172163,0.07336210730795535,0.1833116284835582,0.9802139687058657,0.1386963278055191,-0.05429986491799355,-0.9888452291488647,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
2020-03-19 17:49:57.769 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.66549504167,0.16015625,-0.2097930908203125,-0.1418609619140625,36036.64540004167,0.3995821529020082,0.1524343133190561,0.01398989247205183,-2.642395734786987,0.9240590333938599,1.628369808197021,-0.03808882832527161,-0.4314757883548737,0.7618215680122375,XArbitraryZVertical,-0.008275551324571181,0.07601113061548692,0.1984055840231426,0.9771330487084605,0.1518298089504242,-0.01398943644016981,-0.9883076548576355,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
2020-03-19 17:49:57.790 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.68559004167,0.2518768310546875,-0.215087890625,-0.282745361328125,36036.66549504167,0.4450892021126464,0.1727134170940643,-0.03545408156022467,-2.86254620552063,1.058773517608643,2.031087636947632,-0.01783038675785065,-0.293701171875,0.8401245474815369,XArbitraryZVertical,-0.03625784947323363,0.08021141056121249,0.2183640079049502,0.9718891998345233,0.1717480272054672,0.0354466550052166,-0.9845029711723328,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
2020-03-19 17:49:57.810 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.70568504167,0.357208251953125,-0.117706298828125,-0.3528900146484375,36036.68559004167,0.5013167892068096,0.1993148285621766,-0.08530215356594047,-3.009382963180542,1.174477458000183,2.598230361938477,0.01555424928665161,-0.2842027544975281,0.7353362441062927,XArbitraryZVertical,-0.06575659671761923,0.08577210496063453,0.2424770617360574,0.9641183084615026,0.197277843952179,0.08519874513149261,-0.9766384363174438,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
2020-03-19 17:49:57.830 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.72578004167,0.374114990234375,-0.100067138671875,-0.383697509765625,36036.70568504167,0.5711957796577057,0.2292492403496924,-0.1305478452485005,-2.886382579803467,0.9947415590286255,3.170366048812866,0.1090406775474548,-0.2850676476955414,0.6221215128898621,XArbitraryZVertical,-0.09432877347208903,0.09125113131605644,0.2721282306255928,0.9532688532158822,0.2253127694129944,0.1301773488521576,-0.9655506014823914,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
2020-03-19 17:49:57.850 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.74587504167,0.2780303955078125,-0.0731658935546875,-0.3951416015625,36036.72578004167,0.6522348989065754,0.2590863568528879,-0.1663365108094714,-2.523639917373657,0.8659514784812927,3.681658983230591,0.1384702324867249,-0.2718764543533325,0.5675719976425171,XArbitraryZVertical,-0.1192769695896822,0.09555876666575804,0.3064193436002071,0.9395470583247405,0.2526614665985107,0.165570542216301,-0.9532830715179443,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
2020-03-19 17:49:57.870 +0100,1584636596.999755,52.52523636200229,13.4434893893612,53.31132,0,217.9758156821553,10.05514664436519,14.25885196134003,-9999,36036.76597004167,0.3862457275390625,0.09375,-0.622528076171875,36036.74587504167,0.7418212582227568,0.2963431705745415,-0.1961715846189158,-2.805115938186646,1.257550477981567,3.940872192382812,0.006258696317672729,-0.2634100615978241,0.5608397722244263,XArbitraryZVertical,-0.1435225457280051,0.1018227978741635,0.3432954478213277,0.9225950763433219,0.2864236831665039,0.1949157863855362,-0.9380667805671692,36035.18341179167,unknown,2,2020-03-19 17:49:56.289 +0100,606329396.7618334,0,-5.88,101.8825
