loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2020-03-06 13:32:01.278 +0100,28741.230104125,-0.1197052001953125,-0.8885345458984375,-0.3042449951171875,28741.220055125,0.5401838775977202,-0.440598578620617,1.236522027503707,-0.4021630585193634,-0.1248500496149063,0.226057842373848,0.02996516227722168,0.02319163084030151,-0.02801066637039185,XArbitraryZVertical,0.5926181661913287,-0.02069861371836941,0.09010610677683001,0.8001600744365109,-0.1399214416742325,-0.9446486234664917,-0.296750545501709,28739.032665375,unknown,2,2020-03-06 13:31:58.985 +0100,605190718.9852278,0,0.4899998,98.77559
2020-03-06 13:32:01.282 +0100,28741.240152125,-0.1594696044921875,-0.88470458984375,-0.2811737060546875,28741.230104125,0.5380008481400645,-0.4401930042087093,1.232969556254705,-0.288137674331665,-0.1951190978288651,-0.07156755030155182,0.02924445271492004,0.03552418947219849,-0.00908130407333374,XArbitraryZVertical,0.5912742023992852,-0.02177522573190798,0.08992435575660265,0.801145581100856,-0.1412301510572433,-0.9434771537780762,-0.2998413145542145,28739.032665375,unknown,2,2020-03-06 13:31:58.985 +0100,605190718.9852278,0,0.4899998,98.77559
2020-03-06 13:32:01.283 +0100,28741.250200125,-0.143798828125,-0.9128265380859375,-0.278167724609375,28741.240152125,0.5306579057878036,-0.4347772987951232,1.231906246911889,-0.09914965182542801,-0.0954444482922554,-0.2450660914182663,-0.002415597438812256,0.06001240015029907,0.005955636501312256,XArbitraryZVertical,0.5905611623391259,-0.02195059500758926,0.08875187450252298,0.8017971736746461,-0.1400266736745834,-0.9431242346763611,-0.3015113770961761,28739.032665375,unknown,2,2020-03-06 13:31:58.985 +0100,605190718.9852278,0,0.4899998,98.77559
2020-03-06 13:32:01.284 +0100,28741.260249125,-0.09912109375,-0.966278076171875,-0.2844696044921875,28741.250200125,0.5242198819168429,-0.4294416879158903,1.232880721862347,0.08396938443183899,-0.07089764624834061,-0.207168385386467,-0.02290260791778564,0.05137896537780762,0.02553147077560425,XArbitraryZVertical,0.5906150715200176,-0.02155304394807127,0.0875923206136601,0.8018958064470391,-0.1380332857370377,-0.9434477090835571,-0.3014186024665833,28739.032665375,unknown,2,2020-03-06 13:31:58.985 +0100,605190718.9852278,0,0.4899998,98.77559
2020-03-06 13:32:01.285 +0100,28741.270297125,-0.10699462890625,-1.000335693359375,-0.2799072265625,28741.260249125,0.5211086038071538,-0.4276423017924199,1.234543507805831,0.1074978709220886,-0.1592991501092911,-0.1164755001664162,0.01838453114032745,0.004519820213317871,0.01733243465423584,XArbitraryZVertical,0.5911169300424043,-0.02148089377325738,0.08661595042739065,0.8016339984727771,-0.1368399411439896,-0.9439976811408997,-0.300238698720932,28739.032665375,unknown,2,2020-03-06 13:31:58.985 +0100,605190718.9852278,0,0.4899998,98.77559
2020-03-06 13:32:01.286 +0100,28741.280346125,-0.1359405517578125,-0.979949951171875,-0.2787322998046875,28741.270297125,0.5193311033651671,-0.4278345985036021,1.235171522880305,-0.06612230837345123,-0.206099808216095,-0.04145798459649086,0.04129806160926819,-0.04460477828979492,0.01763641834259033,XArbitraryZVertical,0.5913377640158349,-0.02198178411118036,0.08574848669195308,0.8015508024120752,-0.1366516649723053,-0.9442046880722046,-0.2996729016304016,28739.032665375,unknown,2,2020-03-06 13:31:58.985 +0100,605190718.9852278,0,0.4899998,98.77559
2020-03-06 13:32:01.288 +0100,28741.290394125,-0.137847900390625,-0.9568634033203125,-0.291900634765625,28741.280346125,0.5156384389826443,-0.4262088301819441,1.233949346302206,-0.2339504510164261,-0.1552416980266571,-0.09733270108699799,0.0114414244890213,-0.05236256122589111,0.02147191762924194,XArbitraryZVertical,0.5907756707265608,-0.02261833342073858,0.08493907291145307,0.8020335606083516,-0.1366412043571472,-0.9438014626502991,-0.3009450435638428,28739.032665375,unknown,2,2020-03-06 13:31:58.985 +0100,605190718.9852278,0,0.4899998,98.77559
2020-03-06 13:32:01.289 +0100,28741.300443125,-0.119476318359375,-0.9683380126953125,-0.2980804443359375,28741.290394125,0.5084999724202107,-0.420863909028529,1.232142170643953,-0.2779507339000702,-0.1248341202735901,-0.1577363461256027,-0.006150335073471069,-0.01957517862319946,0.0186271071434021,XArbitraryZVertical,0.5897994376088204,-0.0228694497396053,0.08393173298340285,0.8028505266794799,-0.135727271437645,-0.9432026147842407,-0.3032272160053253,28739.032665375,unknown,2,2020-03-06 13:31:58.985 +0100,605190718.9852278,0,0.4899998,98.77559
2020-03-06 13:32:01.290 +0100,28741.310491125,-0.1280670166015625,-0.95941162109375,-0.3010406494140625,28741.300443125,0.5017790988008193,-0.415720014054554,1.229912576568517,-0.2836434841156006,-0.09107509255409241,-0.0586467906832695,0.003726691007614136,-0.02454519271850586,0.004841506481170654,XArbitraryZVertical,0.5886785371977826,-0.02313543925423328,0.083088132415719,0.8037528797177903,-0.1350147575139999,-0.9424595832824707,-0.3058446645736694,28739.032665375,unknown,2,2020-03-06 13:31:58.985 +0100,605190718.9852278,0,0.4899998,98.77559
2020-03-06 13:32:01.290 +0100,28741.320540125,-0.1469573974609375,-0.9457855224609375,-0.295166015625,28741.310491125,0.4994614160704872,-0.4142920551751033,1.227459317282712,-0.2247877568006516,-0.05602381378412247,0.1106873750686646,0.01738850772380829,-0.02494090795516968,0.01178830862045288,XArbitraryZVertical,0.5876779419255964,-0.02362702149897685,0.08294769204815933,0.8044850038301512,-0.1355082243680954,-0.9416365623474121,-0.3081527948379517,28739.032665375,unknown,2,2020-03-06 13:31:58.985 +0100,605190718.9852278,0,0.4899998,98.77559
