loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2020-03-15 14:23:39.606 +0100,1947.598011375,-0.541412353515625,0.5325469970703125,-0.71368408203125,1947.587963375,-0.3754922117017669,-0.6673629590365542,-0.5465500915263424,-0.06931254267692566,-0.06200218945741653,0.05349623411893845,-0.0002758502960205078,0.02341729402542114,-0.03993904590606689,XArbitraryZVertical,-0.3093815072100451,-0.2622335561711336,-0.08296545363451141,0.9102930063421238,-0.528754711151123,0.5197429656982422,-0.6710332632064819,1918.933364875,unknown,2,2020-03-15 14:23:10.864 +0100,605971416.766933,0,-6.71,101.3038
2020-03-15 14:23:39.609 +0100,1947.613084375,-0.5069580078125,0.5092010498046875,-0.6921844482421875,1947.603035375,-0.374589741274398,-0.6671067174758759,-0.5472421404929446,0.03720031678676605,-0.02639945596456528,0.05705821514129639,-0.01304531097412109,0.01220607757568359,-0.04280233383178711,XArbitraryZVertical,-0.3095561538324402,-0.2621678179213452,-0.08247070386030167,0.9102975716996747,-0.5283600687980652,0.5203341245651245,-0.6708860397338867,1918.933364875,unknown,2,2020-03-15 14:23:10.864 +0100,605971416.766933,0,-6.71,101.3038
2020-03-15 14:23:39.609 +0100,1947.628156375,-0.5380401611328125,0.4971923828125,-0.6776123046875,1947.618108375,-0.3727347632640601,-0.6662763534658552,-0.5470271594747977,0.07712734490633011,-0.01936154998838902,0.07889200747013092,0.01530563831329346,-0.007126331329345703,-0.02630001306533813,XArbitraryZVertical,-0.3091846195386958,-0.2621042821627029,-0.08179312622177946,0.9105031835484366,-0.5278719067573547,0.5201504826545715,-0.6714124083518982,1918.933364875,unknown,2,2020-03-15 14:23:10.864 +0100,605971416.766933,0,-6.71,101.3038
2020-03-15 14:23:39.610 +0100,1947.643228375,-0.5233154296875,0.4887847900390625,-0.6668701171875,1947.633180375,-0.3708475475316898,-0.6650862989159158,-0.5460404611065605,0.08947865664958954,-0.007849770598113537,0.02895979955792427,-0.01064431667327881,-0.0221218466758728,-0.005172848701477051,XArbitraryZVertical,-0.3084556201759749,-0.26197954514997,-0.08129337030712205,0.9108310888532851,-0.5273890495300293,0.519307553768158,-0.672443687915802,1918.933364875,unknown,2,2020-03-15 14:23:10.864 +0100,605971416.766933,0,-6.71,101.3038
2020-03-15 14:23:39.611 +0100,1947.658300375,-0.49591064453125,0.4940032958984375,-0.665985107421875,1947.648252375,-0.3695366284571354,-0.6645196019602536,-0.5454172730758968,0.0453154630959034,-0.03361798450350761,0.03218382224440575,-0.009879887104034424,-0.03088182210922241,0.003711819648742676,XArbitraryZVertical,-0.3079871674920223,-0.2620025979904778,-0.08089448064184232,0.9110184682507224,-0.5272073149681091,0.5187748670578003,-0.6729970574378967,1918.933364875,unknown,2,2020-03-15 14:23:10.864 +0100,605971416.766933,0,-6.71,101.3038
2020-03-15 14:23:39.611 +0100,1947.673372375,-0.51873779296875,0.5081939697265625,-0.6723175048828125,1947.663324375,-0.3683609478791746,-0.6641785367225569,-0.5455103980835666,0.02791463583707809,-0.03279506787657738,0.05993050336837769,0.03104430437088013,-0.02485793828964233,0.007149457931518555,XArbitraryZVertical,-0.3078603049618185,-0.2620164431342756,-0.08039488810642184,0.9111016173644796,-0.5269479751586914,0.5188544988632202,-0.6731388568878174,1918.933364875,unknown,2,2020-03-15 14:23:10.864 +0100,605971416.766933,0,-6.71,101.3038
2020-03-15 14:23:39.621 +0100,1947.688444375,-0.51751708984375,0.4990997314453125,-0.662200927734375,1947.678396375,-0.3672546136636931,-0.664162237641536,-0.5457227624345657,0.02149495109915733,-0.04093077033758163,0.0539439469575882,0.01323461532592773,-0.01400738954544067,0.002173185348510742,XArbitraryZVertical,-0.3078080164910987,-0.2621524565082632,-0.07985567486826164,0.9111275560428829,-0.5268690586090088,0.5190359950065613,-0.6730606555938721,1918.933364875,unknown,2,2020-03-15 14:23:10.864 +0100,605971416.766933,0,-6.71,101.3038
2020-03-15 14:23:39.636 +0100,1947.703516375,-0.5078887939453125,0.5123138427734375,-0.652130126953125,1947.693468375,-0.3661837842946025,-0.6641417908722936,-0.5459994304414861,-0.01038230489939451,-0.066191166639328,0.07285408675670624,0.009256601333618164,-0.02017951011657715,0.01075315475463867,XArbitraryZVertical,-0.3077884062584987,-0.262273022896108,-0.07932186178710555,0.91114614656472,-0.526766836643219,0.5192724466323853,-0.6729583144187927,1918.933364875,unknown,2,2020-03-15 14:23:10.864 +0100,605971416.766933,0,-6.71,101.3038
2020-03-15 14:23:39.651 +0100,1947.718588375,-0.534576416015625,0.5150604248046875,-0.6440887451171875,1947.708540375,-0.3651079362691418,-0.6645863655360024,-0.5472116039304417,-0.05629554390907288,-0.0840003713965416,0.1218112483620644,0.0158962607383728,-0.01411974430084229,0.01598906517028809,XArbitraryZVertical,-0.3081976293405195,-0.2624884683230192,-0.07854804227609105,0.911012741750623,-0.5266773104667664,0.5203080177307129,-0.6722280383110046,1918.933364875,unknown,2,2020-03-15 14:23:10.864 +0100,605971416.766933,0,-6.71,101.3038
2020-03-15 14:23:39.666 +0100,1947.733661375,-0.542236328125,0.5277557373046875,-0.6544036865234375,1947.723612375,-0.3644983044379088,-0.6653780953222844,-0.5484029424277641,-0.03699348494410515,-0.04838166013360023,0.05610094219446182,-0.007743299007415771,-0.006271302700042725,0.02722978591918945,XArbitraryZVertical,-0.3086720819320202,-0.2627930438865698,-0.07793657979785747,0.9108167650535346,-0.5268263220787048,0.5213250517845154,-0.6713227033615112,1918.933364875,unknown,2,2020-03-15 14:23:10.864 +0100,605971416.766933,0,-6.71,101.3038
