loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2020-03-09 11:19:05.291 +0100,42699.75070279167,0.1626434326171875,-0.017059326171875,-1.017318725585938,42699.74567779167,0.08600586806889228,0.1771714618510604,0.01854971806409181,0.2473223209381104,-0.06697902828454971,-0.05109438672661781,-0.03263118863105774,0.02399618551135063,-0.03964221477508545,XArbitraryZVertical,0.005426687877390562,0.08878147854669559,0.04363904648281464,0.9950799075291711,0.1762156933546066,-0.01854865439236164,-0.9841768145561218,42699.42019079167,unknown,2,2020-03-09 11:19:04.918 +0100,605441944.2979221,0,44257.75,100.3979
2020-03-09 11:19:05.297 +0100,42699.76075079167,0.197052001953125,-0.03839111328125,-1.017562866210938,42699.75572679167,0.08500211376997326,0.177010156222743,0.0205355224402477,0.1614436358213425,0.02656317315995693,-0.06698999553918839,-0.0134073793888092,0.003474906086921692,-0.03315174579620361,XArbitraryZVertical,0.006462835943956807,0.08873965031525714,0.04322646075493071,0.9950954370062127,0.1760501116514206,-0.02053407952189445,-0.9841670393943787,42699.42019079167,unknown,2,2020-03-09 11:19:04.918 +0100,605441944.2979221,0,44257.75,100.3979
2020-03-09 11:19:05.298 +0100,42699.77079979167,0.2128753662109375,-0.0477294921875,-1.011749267578125,42699.76577579167,0.08423772388483544,0.1776046768753999,0.02146199367860624,0.04777435213327408,0.0897858589887619,-0.04830509051680565,0.02041955292224884,-0.01693060994148254,-0.0335199236869812,XArbitraryZVertical,0.006945008441191688,0.08905197307896168,0.04288890597488733,0.9950788977382118,0.1766317486763,-0.02146034687757492,-0.9840430021286011,42699.42019079167,unknown,2,2020-03-09 11:19:04.918 +0100,605441944.2979221,0,44257.75,100.3979
2020-03-09 11:19:05.299 +0100,42699.78084879167,0.214019775390625,-0.0556182861328125,-1.012054443359375,42699.77582479167,0.08401366313263645,0.1783746002805391,0.02155463016869062,-0.002632630988955498,0.06261415779590607,0.009624788537621498,0.03548566997051239,-0.02617637440562248,-0.02784454822540283,XArbitraryZVertical,0.006984609379397972,0.08943615132507174,0.04278420237440653,0.9950486564332119,0.1773889809846878,-0.02155296131968498,-0.9839047789573669,42699.42019079167,unknown,2,2020-03-09 11:19:04.918 +0100,605441944.2979221,0,44257.75,100.3979
2020-03-09 11:19:05.299 +0100,42699.79089779167,0.1801300048828125,-0.0358123779296875,-0.9968414306640625,42699.78587379167,0.0842132089319096,0.1789075713941154,0.02162023252523616,0.01612169109284878,0.05450845137238503,0.02699319273233414,0.03610597550868988,-0.03399958088994026,-0.02824580669403076,XArbitraryZVertical,0.006996898479893638,0.08970335117882479,0.04288825017684812,0.9950200599758604,0.177913099527359,-0.0216185487806797,-0.983808696269989,42699.42019079167,unknown,2,2020-03-09 11:19:04.918 +0100,605441944.2979221,0,44257.75,100.3979
2020-03-09 11:19:05.300 +0100,42699.80094679167,0.15118408203125,-0.023162841796875,-0.9963836669921875,42699.79592279167,0.08439748997057775,0.1794644314989546,0.02201609654965301,0.06579603999853134,0.05708212777972221,0.02965901792049408,0.001669928431510925,-0.01379790157079697,-0.01314049959182739,XArbitraryZVertical,0.00717362259256101,0.08998915734157567,0.0429995054946439,0.9949881885020565,0.1784593760967255,-0.02201431803405285,-0.9837009906768799,42699.42019079167,unknown,2,2020-03-09 11:19:04.918 +0100,605441944.2979221,0,44257.75,100.3979
2020-03-09 11:19:05.310 +0100,42699.81099579167,0.14410400390625,-0.0247650146484375,-0.99249267578125,42699.80597179167,0.08464654486679436,0.1797419985064441,0.02306088939513836,0.142436608672142,0.01939434558153152,0.05581638589501381,-0.02754482626914978,-0.0001038331538438797,-0.01275551319122314,XArbitraryZVertical,0.007676243159533748,0.09014962424151696,0.04317099593462286,0.9949624463098924,0.1787281930446625,-0.02305884473025799,-0.9836282134056091,42699.42019079167,unknown,2,2020-03-09 11:19:04.918 +0100,605441944.2979221,0,44257.75,100.3979
2020-03-09 11:19:05.321 +0100,42699.82104479167,0.152740478515625,-0.0241546630859375,-0.9791259765625,42699.81602079167,0.08485334289301097,0.1796981939088594,0.02498601397210027,0.2388923019170761,-0.007408507168292999,0.0494743324816227,-0.0345735102891922,0.0002185646444559097,-0.008902192115783691,XArbitraryZVertical,0.008625661298698019,0.09016824258354762,0.04335950012793834,0.9949448400953597,0.1786768436431885,-0.02498341351747513,-0.9835905432701111,42699.42019079167,unknown,2,2020-03-09 11:19:04.918 +0100,605441944.2979221,0,44257.75,100.3979
2020-03-09 11:19:05.331 +0100,42699.83109379167,0.1804656982421875,-0.0447540283203125,-0.9610595703125,42699.82606979167,0.08488045197624045,0.1795051707911996,0.02762402600935258,0.2745412588119507,-0.01831839792430401,0.05472771823406219,-0.0257347971200943,0.003466026857495308,0.004430711269378662,XArbitraryZVertical,0.00994109147032509,0.09012651528626998,0.04348952983210392,0.9949306571133872,0.1784746050834656,-0.02762051299214363,-0.9835567474365234,42699.42019079167,unknown,2,2020-03-09 11:19:04.918 +0100,605441944.2979221,0,44257.75,100.3979
2020-03-09 11:19:05.341 +0100,42699.84114279167,0.176666259765625,-0.049835205078125,-0.962890625,42699.83611879167,0.08488715977259756,0.1792263399583301,0.03020766658328749,0.2271337807178497,-0.02510679513216019,0.02909159474074841,0.002278000116348267,-0.01455077156424522,0.02247339487075806,XArbitraryZVertical,0.01123226720532191,0.0900407566446539,0.04360618421605786,0.9949195760568876,0.1781870275735855,-0.0302030723541975,-0.9835330247879028,42699.42019079167,unknown,2,2020-03-09 11:19:04.918 +0100,605441944.2979221,0,44257.75,100.3979
