loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2020-03-09 10:29:17.269 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41179.88311516667,-0.0514068603515625,-0.21783447265625,-0.98223876953125,41179.87306616667,0.0120570848670613,-0.05842142044987905,0.1894399030284777,0.02910884097218513,-0.02220353484153748,-0.006797915324568748,0.007096730172634125,0.03999437391757965,-0.02139681577682495,XArbitraryZVertical,0.09471160476793858,-0.02850518647148669,0.003236663638502096,0.9950912121422858,-0.05734362080693245,-0.1883088499307632,-0.9804343581199646,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.277 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41179.89818816667,-0.0529632568359375,-0.1864776611328125,-0.979095458984375,41179.88813916667,0.01201146180028486,-0.05819486590617286,0.1888994494311349,-0.0163026936352253,0.01671323738992214,0.01310368813574314,0.005705576390028,-0.01935912668704987,-0.004421412944793701,XArbitraryZVertical,0.09444168878215607,-0.02839698148658402,0.003232672507653538,0.9951200270111766,-0.05712740868330002,-0.187778040766716,-0.9805487394332886,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.279 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41179.91326116667,-0.066314697265625,-0.1687774658203125,-0.9855194091796875,41179.90321316667,0.01236272566719039,-0.05832077054806414,0.1880889815334787,-0.005366005469113588,0.006977577693760395,0.01547356881201267,0.004296746104955673,0.0005051493644714355,0.001597583293914795,XArbitraryZVertical,0.09404363955587065,-0.02844664365713886,0.00341349975175121,0.9951557018734319,-0.05725971609354019,-0.1869819164276123,-0.9806931614875793,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.294 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41179.92833516667,-0.0583343505859375,-0.1868438720703125,-0.982025146484375,41179.91828616667,0.01230548925212879,-0.05790673282557111,0.1886189665286418,-0.002546763513237238,0.01536524761468172,-0.009658516384661198,-0.009054489433765411,0.02141156792640686,-0.00339120626449585,XArbitraryZVertical,0.0943058290837881,-0.02824097681570342,0.003396698092740996,0.9951367193136962,-0.05684792250394821,-0.187502533197403,-0.9806177020072937,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.309 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41179.94340816667,-0.0559844970703125,-0.1859893798828125,-0.9756927490234375,41179.93335916667,0.01226084522088716,-0.05737961820599873,0.1891033324318119,-0.02760364674031734,0.01912429928779602,0.009547668509185314,-0.002008266746997833,0.001135319471359253,-0.001468479633331299,XArbitraryZVertical,0.09454529651917606,-0.02797867117454092,0.003392283381730678,0.995121480987368,-0.05632580071687698,-0.1879782825708389,-0.9805567860603333,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.325 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41179.958480125,-0.0521392822265625,-0.19183349609375,-0.95831298828125,41179.94843216667,0.01237750961694613,-0.0573886421842463,0.1884547062208723,0.004470646381378174,0.0114085441455245,0.006017748266458511,-0.0004513002932071686,-0.001622766256332397,0.001444876194000244,XArbitraryZVertical,0.09422421517898952,-0.02798051924649092,0.003459356651451131,0.995151691569901,-0.05634163320064545,-0.187341183423996,-0.9806777834892273,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.339 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41179.973554125,-0.0519256591796875,-0.195953369140625,-0.95648193359375,41179.963505125,0.01236005670922513,-0.05716957345873361,0.1882208819321067,-0.01556165050715208,0.005758354440331459,-0.007217961363494396,0.003990311175584793,-0.00472104549407959,0.02242070436477661,XArbitraryZVertical,0.09410725618990472,-0.02787337296030687,0.00346438761881836,0.995165683533123,-0.05612929537892342,-0.187111496925354,-0.9807338118553162,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.354 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41179.988627125,-0.047637939453125,-0.1916656494140625,-0.9718475341796875,41179.978578125,0.01216056389799648,-0.05719048252680356,0.1879821782813853,-0.05238877236843109,-0.0237103383988142,-0.007691505365073681,-0.0006558224558830261,-0.00872446596622467,0.0232117772102356,XArbitraryZVertical,0.09398573686564286,-0.02789420572664824,0.003367605021162295,0.9951769382330968,-0.0561523549258709,-0.1868769973516464,-0.9807772040367126,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.370 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.003700125,-0.0601806640625,-0.1778411865234375,-0.97918701171875,41179.99365112501,0.01209746474547264,-0.05762588349203869,0.1867022948335303,-0.09471359848976135,-0.0235058069229126,0.003588313236832619,0.008955482393503189,-0.006045162677764893,0.00914299488067627,XArbitraryZVertical,0.09334873240108363,-0.02811939780348563,0.003334463746561048,0.9952306525547557,-0.05659310892224312,-0.18561951816082,-0.9809906482696533,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.385 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.018773125,-0.0612335205078125,-0.179656982421875,-0.989044189453125,41180.008725125,0.01202465007525318,-0.05792579884880887,0.1852726454336246,-0.07343515008687973,-0.01228151563555002,-0.005207075737416744,-0.002636857330799103,0.001613572239875793,0.004003524780273438,XArbitraryZVertical,0.09263678563735335,-0.02827823718233255,0.003305241480726018,0.9952928056845075,-0.05690262466669083,-0.1842145174741745,-0.981237530708313,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.400 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.033847125,-0.058013916015625,-0.193359375,-0.98345947265625,41180.023798125,0.01181013489162235,-0.05808297069820937,0.1844896406320994,-0.04811375215649605,-0.005893553607165813,-0.0102027328684926,-0.004168003797531128,0.003788858652114868,-0.007672011852264404,XArbitraryZVertical,0.09224434649083542,-0.02836973840814004,0.00320274189054141,0.995327018701245,-0.0570652037858963,-0.1834448575973511,-0.9813722968101501,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.415 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.048920125,-0.05999755859375,-0.1777801513671875,-0.9802093505859375,41180.03887112501,0.01175575358021617,-0.05799633366279046,0.1840401548584855,-0.007529480382800102,0.0106970677152276,0.009901968762278557,-0.004492379724979401,-0.008386999368667603,-0.002015411853790283,XArbitraryZVertical,0.09201975780502179,-0.02833104734943647,0.003186283899780314,0.9953488698662003,-0.05698495358228683,-0.1830029785633087,-0.9814594388008118,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.430 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.063993125,-0.0529327392578125,-0.1854248046875,-0.976409912109375,41180.053944125,0.01183025216926372,-0.05773687266552954,0.1846655194398533,0.06159685552120209,0.0207638181746006,-0.003381878137588501,-0.003273546695709229,0.00583861768245697,0.001150250434875488,XArbitraryZVertical,0.09233160296083225,-0.02819581889724315,0.00322614086709732,0.9953237659156484,-0.05672368779778481,-0.1836177557706833,-0.9813597202301025,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.445 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.079066125,-0.0628204345703125,-0.176605224609375,-0.9698944091796875,41180.069018125,0.01206866674544855,-0.0574412681876199,0.1855983617832921,0.03043793141841888,0.01735297217965126,0.03487839177250862,0.000897333025932312,0.003123968839645386,0.00571054220199585,XArbitraryZVertical,0.09279869113870264,-0.02803366317588983,0.003344841309460745,0.9952844490237155,-0.05642373114824295,-0.1845346540212631,-0.9812050461769104,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.460 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.094140125,-0.0630340576171875,-0.1724395751953125,-0.985076904296875,41180.08409112501,0.01265977119021783,-0.05712086265085367,0.1857111254748011,-0.006072047166526318,0.02795840427279472,0.03158615902066231,-0.006711941212415695,0.008041322231292725,0.01130777597427368,XArbitraryZVertical,0.092862498132602,-0.02784628184843948,0.003652231539765138,0.9952827234947966,-0.05610815808176994,-0.1846454739570618,-0.9812023043632507,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.475 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.109213125,-0.0552215576171875,-0.1903076171875,-0.9881134033203125,41180.099164125,0.01286806521726094,-0.05684797060394711,0.1854405220839188,-0.02706049382686615,0.01575698517262936,0.0009493539109826088,-0.009891282767057419,0.01302441954612732,0.003377258777618408,XArbitraryZVertical,0.09273023136691511,-0.02770203250224816,0.003772467521068008,0.9952985563931298,-0.05584323033690453,-0.184379518032074,-0.9812673926353455,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.490 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.124286125,-0.044769287109375,-0.20184326171875,-0.9880218505859375,41180.114237125,0.01277391643811685,-0.05661803581539406,0.1846564400388281,-0.07327751815319061,0.02501280046999454,-0.009854025207459927,0.00040455162525177,-0.006697699427604675,-0.006689250469207764,XArbitraryZVertical,0.09233830043262981,-0.02759548674003122,0.003747555666670208,0.9953380965582554,-0.05562576279044151,-0.1836088299751282,-0.9814242720603943,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.506 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.139360125,-0.037078857421875,-0.2089996337890625,-0.9951934814453125,41180.12931112501,0.01254570661531397,-0.05621414904283988,0.1839240335458366,-0.01372677087783813,0.02084560319781303,-0.01443812437355518,0.005081634968519211,-0.01623724400997162,-0.001360177993774414,XArbitraryZVertical,0.09196992618042105,-0.02740825460133738,0.003663087977752378,0.9953776529010426,-0.05523691698908806,-0.1828888207674026,-0.9815806150436401,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.520 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.154433125,-0.0546875,-0.2141265869140625,-0.9849090576171875,41180.144384125,0.01257731187099711,-0.05574051178637118,0.1841412660130617,0.03582415729761124,0.05097800493240356,0.04027511924505234,0.01769127696752548,-0.0258961021900177,-0.0136265754699707,XArbitraryZVertical,0.09207759276331826,-0.02717011743652018,0.003697521170047921,0.995374138869371,-0.05476978048682213,-0.1831023842096329,-0.9815670251846313,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.535 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.169506125,-0.0471343994140625,-0.195465087890625,-0.985870361328125,41180.159457125,0.01457292042253162,-0.05535403355412431,0.1846588430919586,0.04485157132148743,0.04336392134428024,0.1812811493873596,0.006381373852491379,-0.03451204299926758,-0.004606008529663086,XArbitraryZVertical,0.09236133089296782,-0.02688334801735937,0.004701201500190225,0.995351375041463,-0.05438517406582832,-0.1836111843585968,-0.981493353843689,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.550 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.184579125,-0.0568695068359375,-0.1901397705078125,-0.981842041015625,41180.17453112501,0.01715702379628622,-0.05544188550748214,0.1852040248622604,0.05950401723384857,0.02106074616312981,0.1355565339326859,0.00733179971575737,-0.01131685078144073,-0.004482030868530273,XArbitraryZVertical,0.09266755570684643,-0.02680468581560301,0.005975445519363418,0.9953182190019924,-0.05446584522724152,-0.1841470748186111,-0.9813884496688843,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.565 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.199653125,-0.0569305419921875,-0.208709716796875,-0.9845123291015625,41180.189604125,0.01896007535504945,-0.0554663855608804,0.1860974288580771,0.08639410138130188,0.02814643830060959,0.1193836852908134,0.004600118845701218,-0.003084063529968262,-0.006662189960479736,XArbitraryZVertical,0.09313634144455445,-0.02672796160675187,0.006858887251753626,0.9952708600392848,-0.05448074638843536,-0.1850251257419586,-0.9812224507331848,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.581 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.214726125,-0.0688934326171875,-0.2069549560546875,-0.9875335693359375,41180.204677125,0.02130614658009654,-0.05566066818658268,0.1886877007975591,0.3066864311695099,-0.001199953258037567,0.1330832242965698,-0.002285666763782501,-0.02113854885101318,-0.003782391548156738,XArbitraryZVertical,0.09445725167438061,-0.02669826805505006,0.007980150331069578,0.995138850670498,-0.05464453250169754,-0.1875700503587723,-0.9807300567626953,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.596 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.229799125,-0.1072998046875,-0.2252044677734375,-0.923187255859375,41180.219750125,0.0216927587912299,-0.05544665789137323,0.1952059203438004,0.465384840965271,0.01327722705900669,-0.1542408317327499,0.004973374307155609,-0.01655580103397369,-0.008414983749389648,XArbitraryZVertical,0.09770411968317612,-0.02652969541138483,0.008089317883805219,0.9948288948085844,-0.05436573550105095,-0.1939685493707657,-0.9795001745223999,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438739.1083249,0,9.949219,100.3727
2020-03-09 10:29:17.611 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.244872125,-0.0191650390625,-0.2838897705078125,-0.962249755859375,41180.234824125,0.01784653065771339,-0.05469116708880797,0.1974979192640128,-0.1684679985046387,0.04125053435564041,-0.2000812888145447,-0.05369818583130836,-0.02898673713207245,0.05590707063674927,XArbitraryZVertical,0.09879056668932576,-0.02632850053088513,0.006180838040875419,0.9947405747121828,-0.05360127240419388,-0.1962165087461472,-0.9790944457054138,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438957.5151852,0,44261.2,100.371
2020-03-09 10:29:17.626 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.259946125,-0.041534423828125,-0.180389404296875,-0.9818115234375,41180.249897125,0.01710812091108564,-0.05322875456230192,0.1943025624694137,-0.1910414844751358,0.05022752285003662,0.02011366188526154,0.003756143152713776,-0.1051801294088364,0.03930205106735229,XArbitraryZVertical,0.09718718729973901,-0.02565535444616382,0.005929448899715757,0.9949177356987222,-0.05220246687531471,-0.1930822730064392,-0.9797928929328918,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438957.5151852,0,44261.2,100.371
2020-03-09 10:29:17.641 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.275019125,-0.076751708984375,-0.1748199462890625,-0.97503662109375,41180.264970125,0.01621874701199558,-0.05288650059449292,0.1931424140583263,0.0203233789652586,0.01465064845979214,-0.09282606840133667,0.01034486293792725,0.01155565679073334,-0.001777887344360352,XArbitraryZVertical,0.09659771757256308,-0.02553447798382461,0.005519370389875848,0.9949804956967294,-0.05187893286347389,-0.1919438242912292,-0.9800337553024292,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438957.5151852,0,44261.2,100.371
2020-03-09 10:29:17.656 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.290092125,-0.0510406494140625,-0.1913604736328125,-0.97491455078125,41180.280043125,0.01552590090381307,-0.05230884110925393,0.1936615279233132,0.02362086623907089,0.03324421867728233,-0.005629186518490314,-0.02523015812039375,0.0194808691740036,0.003584384918212891,XArbitraryZVertical,0.0968456066211458,-0.02527789740613739,0.005195632980359572,0.9949647328071249,-0.05130758136510849,-0.1924532502889633,-0.9799638986587524,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438957.5151852,0,44261.2,100.371
2020-03-09 10:29:17.671 +0100,1583746157.142264,52.56375625553109,13.41012808994314,47.2214,2.020238,236.712143498924,1.233685688920021,39.84437686389176,-9999,41180.305166125,-0.0320281982421875,-0.208648681640625,-0.9824981689453125,41180.295117125,0.0153167152665884,-0.05194781645793754,0.1944317169280631,0.06472436338663101,0.01743436045944691,-0.03642331808805466,-9.422004222869873e-05,0.001849815249443054,0.004919350147247314,XArbitraryZVertical,0.0972251781163596,-0.02510451985188694,0.005098808489075258,0.9949325933214676,-0.05094607546925545,-0.1932089924812317,-0.9798340797424316,41161.41030575,unknown,2,2020-03-09 10:28:58.775 +0100,605438957.5151852,0,44261.2,100.371
