loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2020-03-09 10:38:38.927 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.84116141667,-0.576751708984375,0.698486328125,-0.4405975341796875,41573.83613641667,-0.8636027607539795,-0.9269272804392331,-0.7596607694932662,0.05207370221614838,0.03202342242002487,-0.05081111192703247,0.004019021987915039,-0.007496237754821777,-0.009208559989929199,XArbitraryZVertical,-0.4749686479179706,-0.2382797041850347,-0.1971417697759613,0.8238704676493156,-0.579895555973053,0.6886755228042603,-0.4352551400661469,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:38.939 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.85623541667,-0.547698974609375,0.722137451171875,-0.4403228759765625,41573.85121041667,-0.8624769910639704,-0.925994068046223,-0.7590377274177035,0.09687156975269318,-0.01135961711406708,0.05936585366725922,0.003070473670959473,0.01027429103851318,-0.004534125328063965,XArbitraryZVertical,-0.4745290200468947,-0.2383175654458774,-0.1970601009948796,0.824132319022951,-0.5798318982124329,0.688223659992218,-0.4360539019107819,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:38.941 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.87130941667,-0.583343505859375,0.6785736083984375,-0.4214935302734375,41573.86628441667,-0.8604558302004143,-0.9250006068525873,-0.7588435044439813,0.03972825407981873,-0.03096872568130493,0.04196666181087494,0.009778022766113281,0.01516079902648926,0.003782153129577637,XArbitraryZVertical,-0.4741237122693413,-0.2384357601206104,-0.1965127354620318,0.8244620777631668,-0.5795052051544189,0.6880826950073242,-0.4367101788520813,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:38.942 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.88638341667,-0.5633544921875,0.6744537353515625,-0.43011474609375,41573.88135841667,-0.8594554551076333,-0.924841772535547,-0.7592575492084589,0.005154565908014774,-0.05295205488801003,0.06696948409080505,-0.004144966602325439,-0.009797930717468262,0.01514667272567749,XArbitraryZVertical,-0.4741310193191181,-0.2385045869593282,-0.1960313802614289,0.82455253412379,-0.5792082548141479,0.6883831024169922,-0.4366306662559509,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:38.953 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.90145741667,-0.6125335693359375,0.6800994873046875,-0.4185333251953125,41573.89643241667,-0.8591936498336795,-0.925077209068628,-0.7595907687684753,-0.02043822035193443,-0.01637264899909496,-0.005061966832727194,-0.02731186151504517,-0.008269667625427246,0.01555877923965454,XArbitraryZVertical,-0.4742372803714683,-0.2385809837168911,-0.1957818354979078,0.8245286063339456,-0.5791277885437012,0.6886247396469116,-0.436356246471405,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:38.968 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.91653141667,-0.58575439453125,0.683563232421875,-0.431884765625,41573.91150641667,-0.8595579879433154,-0.9255591367383729,-0.7598766098782102,-0.01689882390201092,-0.01079026330262423,0.01055371109396219,-0.03336238861083984,-0.008721113204956055,0.01743471622467041,XArbitraryZVertical,-0.4744260286719801,-0.2386222666787284,-0.1957441281991667,0.824417053562846,-0.5791807770729065,0.6888319849967957,-0.4359587132930756,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:38.983 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.93160541667,-0.5901641845703125,0.695709228515625,-0.4388427734375,41573.92658041667,-0.8598241776606589,-0.9258686214167996,-0.7601385711631891,-0.02949156239628792,-0.009790497832000256,0.004112424328923225,-0.01416093111038208,0.0009462237358093262,0.003093600273132324,XArbitraryZVertical,-0.4745779906282762,-0.2386215948042154,-0.1957129263571086,0.8243371548388492,-0.579171359539032,0.68902188539505,-0.4356709420681,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:38.998 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.94667841667,-0.5814666748046875,0.6920318603515625,-0.4438018798828125,41573.94165441667,-0.8601258624076819,-0.9262414986409874,-0.7605098710144965,-0.0192469134926796,-0.01317031588405371,0.009091203100979328,-0.01104444265365601,0.006429731845855713,-0.003532171249389648,XArbitraryZVertical,-0.4747778232815694,-0.2386114146725938,-0.1956530901529578,0.8242392665490215,-0.5791292786598206,0.6892909407615662,-0.4353012144565582,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:39.013 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.96175241667,-0.5794677734375,0.6953582763671875,-0.4455413818359375,41573.95672841667,-0.8604545513124522,-0.926705230378024,-0.7608621827501187,-0.02852835319936275,-0.01550201699137688,0.0009614713490009308,0.0002088546752929688,0.002970218658447266,-0.009256720542907715,XArbitraryZVertical,-0.4749832128362341,-0.2386368905373936,-0.1955876031445001,0.8241290889940516,-0.579136848449707,0.6895461082458496,-0.4348867535591125,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:39.028 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.97682641667,-0.56134033203125,0.69561767578125,-0.431488037109375,41573.97180241667,-0.8608653613496289,-0.927276331566021,-0.761136573698062,-0.01155794970691204,-0.01669364795088768,0.007927801460027695,-0.0002435445785522461,0.005624949932098389,-0.01108962297439575,XArbitraryZVertical,-0.4751821321280585,-0.2387063830277187,-0.1955504403641117,0.8240031065927271,-0.5792337656021118,0.6897448301315308,-0.434442400932312,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:39.043 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41573.99190041667,-0.565704345703125,0.6896209716796875,-0.421417236328125,41573.98687641667,-0.860972273532057,-0.9276309586705895,-0.7611911336003699,-0.005276978481560946,-0.01255262643098831,0.005499296821653843,0.01491028070449829,0.006989240646362305,0.005497634410858154,XArbitraryZVertical,-0.4752482482003567,-0.2388135151267963,-0.1954961535266401,0.8239468350630803,-0.5793576836585999,0.6897843480110168,-0.4342144131660461,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:39.058 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41574.00697441667,-0.5770111083984375,0.6819305419921875,-0.4207000732421875,41574.00195041667,-0.8608365692252117,-0.9275864256192171,-0.7612404738487393,0.002835276536643505,-7.651560008525848e-05,0.0004387591034173965,0.01359724998474121,-0.0001876354217529297,0.01281195878982544,XArbitraryZVertical,-0.4752445965829287,-0.2388151415103136,-0.1954380968895551,0.8239622439789351,-0.5793111324310303,0.6898200511932373,-0.4342198073863983,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:39.073 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41574.02204841667,-0.5905303955078125,0.6953582763671875,-0.414459228515625,41574.01702341667,-0.8610777667358636,-0.9277650073162411,-0.7613839639675856,-0.02893979288637638,0.0008793976157903671,0.008837671019136906,-0.004943907260894775,-0.00406038761138916,0.01744043827056885,XArbitraryZVertical,-0.4753400063895118,-0.238795695745688,-0.195457994772245,0.82390812588815,-0.5793094635009766,0.6899239420890808,-0.4340569972991943,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:39.089 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41574.03712241667,-0.58831787109375,0.6890869140625,-0.4281005859375,41574.03209741667,-0.8613518763867438,-0.9278989309107336,-0.7616738233645235,-0.01365235354751348,0.006673799827694893,0.003816179931163788,-0.01133257150650024,0.005236029624938965,0.01940971612930298,XArbitraryZVertical,-0.4754851172589248,-0.2387135712678893,-0.1954642531311292,0.8238466760861999,-0.5792074799537659,0.6901337504386902,-0.4338594675064087,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
2020-03-09 10:38:39.104 +0100,1583746717.999734,52.56401567029761,13.41053871676452,47.28731,0,24.42975742000491,9.393086986469248,14.70342647683597,-9999,41574.05219641667,-0.5842742919921875,0.68646240234375,-0.4317779541015625,41574.04717141667,-0.8614796617763096,-0.9279215306693186,-0.7617866656031785,-0.01019245199859142,0.002814495004713535,0.002381535246968269,-0.009950697422027588,-0.00247502326965332,0.007219195365905762,XArbitraryZVertical,-0.475541224958637,-0.2386644120620323,-0.195482386121157,0.8238242246862576,-0.579154908657074,0.6902154088020325,-0.433799684047699,41488.34302604167,unknown,2,2020-03-09 10:36:21.948 +0100,605439517.3889369,0,44261.24,100.3805
